Title,Citations,DOI,Source
Recommender systems in e-learning environments: a survey of the state-of-the-art and possible extensions,111,10.1007/s10462-015-9440-z,Artificial Intelligence Review
Recent advances in deep learning based dialogue systems: a systematic survey,111,10.1007/s10462-022-10248-8,Artificial Intelligence Review
Aspect extraction in sentiment analysis: comparative analysis and survey,116,10.1007/s10462-016-9472-z,Artificial Intelligence Review
Agent-based simulation in the study of social dilemmas,107,10.1023/A:1022120928602,Artificial Intelligence Review
The genetic kernel support vector machine: Description and evaluation,100,10.1007/s10462-005-9009-3,Artificial Intelligence Review
From symbolic to sub-symbolic information in question classification,100,10.1007/s10462-010-9188-4,Artificial Intelligence Review
Quantum-inspired metaheuristic algorithms: comprehensive survey and classification,115,10.1007/s10462-022-10280-8,Artificial Intelligence Review
Various dimension reduction techniques for high dimensional data analysis: a review,103,10.1007/s10462-020-09928-0,Artificial Intelligence Review
Soft fuzzy rough sets and its application in decision making,110,10.1007/s10462-011-9298-7,Artificial Intelligence Review
Applications of artificial neural networks in microorganism image analysis: a comprehensive review from conventional multilayer perceptron to popular convolutional neural network and potential visual transformer,110,10.1007/s10462-022-10192-7,Artificial Intelligence Review
A survey of Bayesian Network structure learning,109,10.1007/s10462-022-10351-w,Artificial Intelligence Review
Deep learning in drug discovery: an integrative review and future challenges,113,10.1007/s10462-022-10306-1,Artificial Intelligence Review
"A survey on intrusion detection system: feature selection, model, performance measures, application perspective, challenges, and future research directions",110,10.1007/s10462-021-10037-9,Artificial Intelligence Review
Feature selection in image analysis: a survey,112,10.1007/s10462-019-09750-3,Artificial Intelligence Review
Using machine learning to predict student difficulties from learning session data,107,10.1007/s10462-018-9620-8,Artificial Intelligence Review
A bibliometric analysis of neutrosophic set: two decades review from 1998 to 2017,110,10.1007/s10462-018-9652-0,Artificial Intelligence Review
A review of convolutional neural network architectures and their optimizations,104,10.1007/s10462-022-10213-5,Artificial Intelligence Review
"Underwater image enhancement: a comprehensive review, recent trends, challenges and applications",107,10.1007/s10462-021-10025-z,Artificial Intelligence Review
Pattern identification of different human joints for different human walking styles using inertial measurement unit (IMU) sensor,112,10.1007/s10462-021-09979-x,Artificial Intelligence Review
A comprehensive survey on symbiotic organisms search algorithms,111,10.1007/s10462-019-09733-4,Artificial Intelligence Review
From ants to whales: metaheuristics for all tastes,112,10.1007/s10462-018-09676-2,Artificial Intelligence Review
Systematic reviews in sentiment analysis: a tertiary study,107,10.1007/s10462-021-09973-3,Artificial Intelligence Review
Bird swarm algorithms with chaotic mapping,110,10.1007/s10462-019-09704-9,Artificial Intelligence Review
A survey on feature selection approaches for clustering,105,10.1007/s10462-019-09800-w,Artificial Intelligence Review
Use of machine learning techniques for educational proposes: a decision support system for forecasting students' grades,98,10.1007/s10462-011-9234-x,Artificial Intelligence Review
A Survey on ensemble learning under the era of deep learning,107,10.1007/s10462-022-10283-5,Artificial Intelligence Review
A survey of decision making methods based on two classes of hybrid soft set models,109,10.1007/s10462-016-9534-2,Artificial Intelligence Review
"Medical image data augmentation: techniques, comparisons and interpretations",108,10.1007/s10462-023-10453-z,Artificial Intelligence Review
Monte Carlo Tree Search: a review of recent modifications and applications,101,10.1007/s10462-022-10228-y,Artificial Intelligence Review
A survey of quaternion neural networks,103,10.1007/s10462-019-09752-1,Artificial Intelligence Review
EXPERT SYSTEM VERIFICATION AND VALIDATION - A SURVEY AND TUTORIAL,98,10.1007/BF00849196,Artificial Intelligence Review
Deep reinforcement learning in computer vision: a comprehensive survey,100,10.1007/s10462-021-10061-9,Artificial Intelligence Review
Artificial neural networks for water quality soft-sensing in wastewater treatment: a review,103,10.1007/s10462-021-10038-8,Artificial Intelligence Review
A study on software fault prediction techniques,101,10.1007/s10462-017-9563-5,Artificial Intelligence Review
Urdu language processing: a survey,105,10.1007/s10462-016-9482-x,Artificial Intelligence Review
Fusion of probabilistic A* algorithm and fuzzy inference system for robotic path planning,96,10.1007/s10462-010-9157-y,Artificial Intelligence Review
Automatic plankton image recognition,92,10.1023/A:1006517211724,Artificial Intelligence Review
Understanding the crucial role of attribute interaction in data mining,94,10.1023/A:1011996210207,Artificial Intelligence Review
Filtering techniques for channel selection in motor imagery EEG applications: a survey,100,10.1007/s10462-019-09694-8,Artificial Intelligence Review
"Combining bagging, boosting, rotation forest and random subspace methods",93,10.1007/s10462-010-9192-8,Artificial Intelligence Review
A survey of parameter reduction of soft sets and corresponding algorithms,100,10.1007/s10462-017-9592-0,Artificial Intelligence Review
Artificial intelligence test: a case study of intelligent vehicles,91,10.1007/s10462-018-9631-5,Artificial Intelligence Review
A review of convolutional neural networks in computer vision,100,10.1007/s10462-024-10721-6,Artificial Intelligence Review
"Artificial intelligence in cyber security: research advances, challenges, and opportunities",95,10.1007/s10462-021-09976-0,Artificial Intelligence Review
Application of artificial intelligence techniques in the petroleum industry: a review,101,10.1007/s10462-018-9612-8,Artificial Intelligence Review
TODIM-based multi-criteria decision-making method with hesitant fuzzy linguistic term sets,99,10.1007/s10462-019-09774-9,Artificial Intelligence Review
Recent advances in the application of deep learning for fault diagnosis of rotating machinery using vibration signals,100,10.1007/s10462-022-10293-3,Artificial Intelligence Review
Data stream clustering: a review,91,10.1007/s10462-020-09874-x,Artificial Intelligence Review
Rough set-based approaches for discretization: a compact review,98,10.1007/s10462-014-9426-2,Artificial Intelligence Review
A review of clonal selection algorithm and its applications,94,10.1007/s10462-011-9206-1,Artificial Intelligence Review
"News recommender system: a review of recent progress, challenges, and opportunities",97,10.1007/s10462-021-10043-x,Artificial Intelligence Review
Using deep learning techniques in medical imaging: a systematic review of applications on CT and PET,95,10.1007/s10462-019-09788-3,Artificial Intelligence Review
Empirically grounded agent-based models of innovation diffusion: a critical review,91,10.1007/s10462-017-9577-z,Artificial Intelligence Review
Review and empirical analysis of sparrow search algorithm,96,10.1007/s10462-023-10435-1,Artificial Intelligence Review
Picture fuzzy interactional partitioned Heronian mean aggregation operators: an application to MADM process,98,10.1007/s10462-021-09953-7,Artificial Intelligence Review
Machine learning approaches for non-intrusive load monitoring: from qualitative to quantitative comparation,93,10.1007/s10462-018-9613-7,Artificial Intelligence Review
Particle swarm optimisation for discrete optimisation problems: a review,89,10.1007/s10462-012-9373-8,Artificial Intelligence Review
"Negotiation among autonomous computational agents: principles, analysis and challenges",85,10.1007/s10462-009-9107-8,Artificial Intelligence Review
Voting over multiple condensed nearest neighbors,62,10.1023/A:1006563312922,Artificial Intelligence Review
Recent studies on optimisation method of Grey Wolf Optimiser (GWO): a review (2014-2017),92,10.1007/s10462-018-9634-2,Artificial Intelligence Review
Two types of coverings based multigranulation rough fuzzy sets and applications to decision making,95,10.1007/s10462-018-9649-8,Artificial Intelligence Review
Agent-based simulation of electricity markets: a survey of tools,79,10.1007/s10462-009-9105-x,Artificial Intelligence Review
Swarm intelligence algorithms for multiple unmanned aerial vehicles collaboration: a comprehensive review,89,10.1007/s10462-022-10281-7,Artificial Intelligence Review
Video super-resolution based on deep learning: a comprehensive survey,90,10.1007/s10462-022-10147-y,Artificial Intelligence Review
Modality specific U-Net variants for biomedical image segmentation: a survey,91,10.1007/s10462-022-10152-1,Artificial Intelligence Review
Explanation in recommender systems,89,10.1007/s10462-005-4612-x,Artificial Intelligence Review
Novel aggregation operators and ranking method for complex intuitionistic fuzzy sets and their applications to decision-making process,96,10.1007/s10462-019-09772-x,Artificial Intelligence Review
"Attention, please! A survey of neural attention models in deep learning",92,10.1007/s10462-022-10148-x,Artificial Intelligence Review
Role of artificial intelligence in rotor fault diagnosis: a comprehensive review,94,10.1007/s10462-020-09910-w,Artificial Intelligence Review
Exponential distribution optimizer (EDO): a novel math-inspired algorithm for global optimization and engineering problems,92,10.1007/s10462-023-10403-9,Artificial Intelligence Review
Dealing with the evaluation of supervised classification algorithms,82,10.1007/s10462-015-9433-y,Artificial Intelligence Review
Social tagging in recommender systems: a survey of the state-of-the-art and possible extensions,80,10.1007/s10462-009-9153-2,Artificial Intelligence Review
A meta-heuristic proposal for inverse kinematics solution of 7-DOF serial robotic manipulator: quantum behaved particle swarm algorithm,87,10.1007/s10462-019-09683-x,Artificial Intelligence Review
A comprehensive review of image analysis methods for microorganism counting: from classical image processing to deep learning approaches,87,10.1007/s10462-021-10082-4,Artificial Intelligence Review
A review of applications of artificial intelligent algorithms in wind farms,89,10.1007/s10462-019-09768-7,Artificial Intelligence Review
